price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit,seller_country,shipping_origin,brand_suspicious,category_Cosmetics,category_Electronics,category_Fashion,category_Luxury Goods,category_Pharmaceuticals
310.1,3.6,0,3,410.0,15.0,0,4000,1,1,5,2425,74,45,0.0,10.0,0,0,0,0,8,2,0,0,0,0,0,0
5.0,3.0,0,1,492.0,32.0,1,5,0,1,1,4699,140,163,1.0,8.0,0,1,0,1,2,4,1,0,0,0,0,1
137.54,4.4,1511,3,281.0,1.0,1,2633,0,1,3,2754,83,145,5.0,7.0,1,0,0,0,3,0,0,0,0,0,0,1
346.73,5.0,3735,4,531.0,1.0,0,2732,1,1,6,4234,460,275,3.0,26.0,1,0,0,0,1,6,0,1,0,0,0,0
159.25,4.2,3151,4,424.0,13.0,0,1894,1,1,4,4218,325,39,4.0,3.0,0,0,0,0,2,2,0,0,0,1,0,0
55.26,4.2,1644,1,381.0,12.0,0,453,1,0,2,2381,36,148,2.0,11.988333333333333,1,0,0,0,4,6,0,0,0,0,0,0
229.98,4.2,3220,6,408.0,5.0,0,1390,1,1,4,1888,79,114,3.0,25.0,0,0,0,1,0,0,1,0,1,0,0,0
5.0,3.2,1839,4,185.0,38.0,3,1535,1,0,1,2557,65,119,0.0,0.0,0,0,0,1,5,3,1,0,0,0,0,0
74.3,2.3,858,1,650.0,15.0,0,1320,1,1,4,4365,605,341,3.0,20.0,1,0,0,0,9,5,0,1,0,0,0,0
261.53,5.0,2507,4,363.0,10.0,0,4000,1,1,3,3927,443,260,2.0,23.0,1,0,0,0,8,0,0,0,0,1,0,0
119.75,3.2,0,6,216.0,26.0,1,1558,1,1,1,4935,266,162,2.0,12.0,1,0,0,1,7,1,0,0,0,0,0,1
213.54,4.0,0,6,249.0,1.0,0,1379,0,0,3,1964,284,20,3.0,3.0,1,0,0,1,1,5,0,0,0,1,0,0
278.39,5.0,4787,8,717.0,1.0,0,2276,0,1,5,1214,122,46,3.0,32.0,0,0,0,0,0,2,0,0,0,0,0,0
132.52,4.6,4825,6,377.0,1.0,1,2596,1,1,3,365,29,7,3.0,13.0,0,0,1,0,9,3,0,0,1,0,0,0
117.39,3.9,1916,1,338.0,14.0,1,851,1,1,2,3321,454,20,0.0,8.0,0,0,0,1,8,7,0,0,0,0,0,0
20.48,2.5,6005,3,238.0,5.0,2,5,0,0,2,3077,198,107,1.0,19.0,0,0,0,0,2,9,0,0,0,0,0,1
206.43,4.2,5094,8,747.0,1.0,1,620,0,1,2,4440,394,72,5.0,36.0,1,0,0,0,8,8,0,0,0,1,0,0
5.0,3.3,4120,1,69.0,45.0,2,5,0,0,3,309,31,2,0.0,14.0,0,0,1,1,0,1,0,0,0,1,0,0
133.41,4.7,3586,6,599.0,5.0,0,2228,0,1,4,4276,200,282,2.0,11.0,0,0,0,1,2,5,0,0,0,0,0,1
246.35,5.0,2730,4,668.0,14.0,0,662,1,1,3,4318,239,202,1.0,21.0,0,0,0,0,5,0,0,0,0,0,1,0
45.54,3.978268041237113,0,1,20.0,48.0,2,1560,1,0,1,2885,62,208,0.0,0.0,0,0,0,1,8,1,1,0,0,0,1,0
66.42,4.8,4148,8,488.0,1.0,0,1053,1,1,4,4413,65,116,2.0,9.0,0,0,1,0,4,7,0,1,0,0,0,0
255.06,4.7,1059,3,472.0,16.0,2,2466,1,1,5,1312,134,15,0.0,14.0,0,0,0,0,3,3,0,0,0,0,1,0
42.89,2.7,0,1,337.0,13.0,3,294,0,0,4,4968,744,103,0.0,1.0,0,1,0,1,7,1,0,0,0,1,0,0
82.61,3.2,0,3,167.0,32.0,2,3601,1,1,1,2083,177,127,4.0,6.0,1,0,0,1,9,3,1,1,0,0,0,0
71.1,3.1,0,6,465.0,15.0,1,1580,0,1,2,2557,64,179,0.0,16.0,0,1,1,0,9,5,0,0,0,0,1,0
21.09,3.3,2051,6,229.0,7.0,1,5,0,1,1,4798,221,318,1.0,14.0,0,1,0,0,0,9,0,0,0,0,1,0
7.27,3.7,0,5,240.0,27.0,2,3545,1,0,2,1053,38,58,1.0,9.0,0,0,0,0,9,6,0,0,0,1,0,0
78.05,3.5,0,2,36.0,17.0,1,681,0,0,2,3785,519,130,2.0,21.0,0,0,0,0,2,2,0,0,0,0,0,1
149.12,3.8,1806,2,612.0,1.0,0,2237,1,1,1,990,104,45,2.0,0.0,0,1,0,0,5,8,0,0,0,0,0,0
241.72,4.5,586,1,489.0,19.0,0,2516,1,1,2,2909,235,47,4.0,15.0,1,0,1,1,5,5,1,1,0,0,0,0
171.93,3.8,4697,4,523.0,15.0,0,2092,1,1,2,622,92,15,1.0,18.0,0,1,0,0,6,5,0,0,0,0,0,0
119.74,4.7,719,1,562.0,12.0,0,3484,1,1,2,4811,216,152,3.0,7.0,0,0,0,0,4,3,0,0,0,1,0,0
146.18,4.3,4016,4,228.0,32.0,2,2984,0,1,5,4306,43,96,1.6757142857142857,8.0,0,0,0,0,4,9,0,0,1,0,0,0
171.7,3.8,1216,5,403.7255102040816,1.0,0,1519,0,1,3,4439,158,240,2.0,19.0,1,1,0,0,6,1,0,0,0,1,0,0
235.36,5.0,1648,4,391.0,1.0,0,2560,1,1,5,1836,150,81,2.0,7.0,0,0,0,0,9,8,0,0,1,0,0,0
136.19,4.2,427,3,308.0,7.0,0,2374,1,0,1,90,11,3,1.0,0.0,0,1,1,1,6,8,1,0,0,0,0,0
198.82,4.1,3285,7,391.0,1.0,0,1648,1,1,1,1808,86,37,1.0,22.0,0,0,0,1,6,1,1,0,0,1,0,0
5.0,2.6,0,2,20.0,30.0,1,1460,1,0,1,2160,226,112,1.0,0.0,0,0,1,1,8,7,1,0,1,0,0,0
42.8,3.1,1256,4,565.0,21.0,2,2845,0,0,1,2043,202,151,2.0,0.0,0,1,1,1,3,8,0,0,0,1,0,0
74.52,2.4,713,1,311.0,22.0,1,1109,0,1,1,516,35,19,0.0,16.0,0,1,0,0,4,6,0,0,0,1,0,0
127.04,3.6,2969,1,341.0,9.0,2,1381,0,1,1,3136,196,173,0.0,5.0,0,0,0,1,4,7,1,0,0,0,1,0
108.63,3.9,1663,1,315.0,42.0,0,5,1,1,2,2617,116,201,0.0,12.0,0,1,0,0,9,8,0,0,0,0,0,0
264.63,4.1,3175,5,732.0,16.0,0,3298,0,1,1,302,22,14,2.0,20.0,0,0,0,0,9,3,0,1,0,0,0,0
10.97,2.8,0,1,20.0,41.0,2,420,0,0,3,4493,311,250,0.0,3.0,1,0,1,1,4,2,0,0,0,0,1,0
50.83,3.3,0,1,194.0,29.0,1,1788,1,0,4,1119,125,65,2.0,11.988333333333333,0,0,0,1,7,2,0,1,0,0,0,0
291.74,3.7,1362,5,525.0,17.0,2,1833,1,1,2,2870,411,170,1.0,0.0,1,0,0,0,5,1,0,0,0,1,0,0
72.7,3.6,5399,3,109.0,34.0,2,3252,1,1,1,690,64,43,1.0,11.0,0,0,0,0,4,5,1,0,1,0,0,0
145.23,3.8,564,7,675.0,1.0,0,3736,0,0,6,3771,267,290,3.0,8.0,0,0,0,0,9,7,1,0,0,0,1,0
93.12,3.9,445,2,178.0,28.0,0,1478,1,1,3,2704,29,174,1.0,10.0,0,0,1,0,2,6,0,0,1,0,0,0
161.37,4.4,4348,4,761.0,1.0,0,3095,1,1,3,2975,397,24,1.0,28.0,0,1,1,0,3,0,0,0,0,0,0,1
216.95,3.4,3567,5,522.0,13.0,1,2000,1,1,5,143,8,4,0.0,19.0,0,1,0,0,6,8,0,1,0,0,0,0
82.85,4.6,804,6,129.0,17.0,0,928,1,1,3,3212,175,48,4.0,7.0,0,0,0,0,5,6,0,0,0,1,0,0
163.68,4.3,953,6,77.0,18.0,0,1914,0,1,2,2049,161,117,3.0,17.0,1,0,1,1,1,9,1,0,1,0,0,0
217.01,3.8,2062,6,681.0,20.0,0,3063,1,0,3,3613,410,222,1.0,9.0,0,0,1,1,7,3,1,0,1,0,0,0
89.61,4.0,919,1,526.0,44.0,0,631,0,1,1,220,23,8,1.0,11.0,0,0,1,1,3,5,0,0,0,1,0,0
339.29,3.8,0,1,378.0,1.0,1,2334,0,1,4,431,27,22,1.0,6.0,0,0,0,0,4,1,0,0,0,0,1,0
101.52,3.5,1384,5,203.0,9.0,2,2411,1,0,2,3394,172,54,0.0,17.0,1,0,0,1,3,7,0,0,0,0,1,0
53.43,3.8,2154,4,624.0,38.0,3,29,1,1,4,2745,334,14,0.0,13.0,1,0,0,1,0,4,0,0,0,0,1,0
207.86,4.3,1091,4,552.0,25.0,0,1491,0,1,2,4425,390,209,3.0,21.0,1,0,0,0,9,4,0,0,0,1,0,0
13.07,3.8,0,4,225.0,8.0,0,531,1,1,2,129,1,1,2.0,14.0,0,0,0,1,7,8,1,0,0,0,0,1
300.64,4.6,4212,6,672.0,7.0,0,4000,1,1,5,3735,382,250,4.0,24.0,0,0,0,0,3,8,1,1,0,0,0,0
255.37,4.9,5840,6,882.0,7.0,1,1643,1,1,2,4673,195,68,3.0,11.988333333333333,0,0,0,0,9,6,0,0,0,0,0,0
96.93,4.0,146,4,177.0,14.0,2,102,1,1,3,1879,278,62,0.0,9.0,1,0,0,1,0,1,1,0,0,1,0,0
201.86,5.0,3686,6,166.0,6.0,0,2164,0,1,2,3500,245,277,0.0,14.0,0,0,1,0,7,7,0,0,0,1,0,0
194.95,2.9,2073,5,556.0,14.0,1,1987,1,0,4,1717,110,134,1.0,11.988333333333333,1,0,1,0,5,4,0,0,0,0,1,0
32.41,4.8,2271,3,392.0,5.0,1,1282,1,0,3,588,82,10,2.0,23.0,0,0,0,1,6,9,1,0,0,0,1,0
61.25,3.1,595,3,403.7255102040816,19.0,0,5,1,1,2,1146,97,47,1.0,12.0,0,0,0,0,3,0,0,0,1,0,0,0
280.86,3.6,3336,4,716.0,14.0,0,2140,1,1,2,3530,350,44,2.0,15.0,0,0,0,0,8,9,0,0,0,1,0,0
128.72,4.4,1092,1,403.7255102040816,1.0,2,2682,1,1,4,2043,306,118,4.0,26.0,0,0,0,0,9,1,0,0,0,0,0,0
66.97,3.1,1535,5,409.0,13.0,0,5,1,0,2,2597,320,170,0.0,19.0,0,0,0,0,2,5,0,1,0,0,0,0
59.81,3.5,1108,1,402.0,29.0,0,653,0,1,2,2129,229,132,2.0,13.0,0,0,1,0,2,0,0,0,0,0,0,1
48.45,2.8,987,5,85.0,34.0,4,5,1,0,3,4935,418,330,1.0,0.0,1,0,0,1,7,5,0,1,0,0,0,0
88.89,3.7,0,1,521.0,16.0,3,1086,1,1,1,4249,603,255,1.0,11.0,0,0,0,1,1,8,0,0,0,0,1,0
169.44,4.7,3240,5,702.0,3.0,0,2381,1,1,2,570,13,24,2.0,14.0,0,0,0,0,7,1,0,0,0,0,0,0
165.54,3.5,206,1,770.0,9.0,0,1655,1,1,3,2267,64,46,1.0,16.0,1,1,0,1,4,8,0,0,0,0,0,1
104.39,4.3,0,3,394.0,10.0,1,5,1,0,1,3993,137,210,4.0,10.0,0,0,0,1,2,8,0,0,0,0,0,0
121.09,4.5,2688,7,924.0,3.0,1,2388,0,1,3,4807,282,361,3.0,12.0,0,0,0,0,0,3,0,1,0,0,0,0
5.0,3.2,0,3,149.0,34.0,0,950,0,0,2,770,31,12,1.0,6.0,1,0,0,1,6,1,1,0,0,0,0,0
5.0,2.7,0,1,141.0,28.0,0,388,1,1,1,1309,84,25,0.0,0.0,1,1,1,1,4,4,1,0,0,1,0,0
182.56,3.6,1192,5,623.0,35.0,0,1280,1,0,3,203,2,10,4.0,5.0,1,0,0,0,0,8,0,0,1,0,0,0
143.04,4.3,1587,1,321.0,16.0,0,768,1,0,3,3316,219,126,2.0,16.0,1,0,0,0,3,5,0,0,0,0,0,1
184.71,4.8,0,1,456.0,23.0,1,5,0,0,1,2999,40,125,0.0,15.0,0,1,0,0,9,7,0,0,1,0,0,0
176.77,4.4,2001,4,280.0,15.230456852791878,0,2899,1,1,4,736,20,44,0.0,11.0,0,1,0,1,8,0,0,0,0,1,0,0
221.77,4.4,1382,5,137.0,4.0,1,1376,1,0,3,3124,81,24,1.0,0.0,0,0,0,0,9,0,0,1,0,0,0,0
201.78,4.9,4662,6,316.0,2.0,1,3838,1,1,6,4472,402,43,3.0,22.0,0,0,0,0,0,7,0,0,0,0,1,0
131.08,2.9,865,1,26.0,24.0,0,5,0,0,2,1314,100,102,0.0,6.0,0,1,0,1,3,1,0,0,0,1,0,0
77.85,3.7,116,3,20.0,35.0,1,518,0,0,3,4002,153,54,0.0,6.0,0,0,1,1,6,0,1,0,0,1,0,0
119.79,2.6,0,5,521.0,6.0,1,599,0,1,2,1637,120,103,1.0,4.0,1,0,0,0,0,7,0,1,0,0,0,0
270.38,5.0,4759,6,519.0,2.0,0,2420,1,0,4,3631,368,262,5.0,19.0,1,1,0,0,5,5,0,0,0,0,1,0
89.31,3.1,0,1,20.0,4.0,0,413,0,0,1,4394,401,330,0.0,7.0,0,1,1,1,9,2,0,0,1,0,0,0
170.09,3.8,1309,2,232.0,18.0,1,2501,1,0,3,2216,197,152,0.0,12.0,0,0,0,1,1,2,0,0,1,0,0,0
325.48,4.3,354,6,469.0,9.0,0,3329,1,1,3,1980,140,23,1.0,17.0,0,0,0,0,1,4,0,0,1,0,0,0
280.76,4.6,2304,6,499.0,13.0,1,2765,1,0,3,1143,100,13,0.0,23.0,0,0,1,0,5,8,0,0,0,0,1,0
53.6,4.4,320,1,376.0,4.0,0,1189,0,0,2,1510,99,103,4.0,19.0,0,0,0,0,9,3,0,0,0,0,1,0
114.55,3.5,2771,4,300.0,30.0,0,2344,0,1,4,86,11,2,0.0,26.0,0,0,0,0,7,8,0,0,1,0,0,0
176.13,4.6,1509,3,309.0,12.0,2,300,0,0,3,460,47,8,0.0,0.0,0,0,1,1,3,9,0,0,0,0,1,0
271.02,4.6,1309,2,430.0,19.0,0,1338,1,1,5,4984,323,78,3.0,17.0,1,0,0,0,8,0,0,0,0,0,0,0
147.63,4.1,1699,2,248.0,17.0,0,214,1,0,4,1768,232,132,4.0,5.0,1,0,1,0,7,5,0,0,0,1,0,0
101.13,3.7,0,3,20.0,28.0,0,5,0,0,1,2124,204,83,2.0,19.0,0,1,0,1,4,2,0,0,0,0,0,0
127.73,4.4,0,1,227.0,12.0,2,1371,1,0,1,753,105,36,2.0,8.0,0,0,0,0,3,4,0,0,0,1,0,0
61.92,4.0,1260,3,586.0,31.0,0,1938,0,1,4,2258,318,123,3.0,11.0,0,0,0,0,8,4,0,0,1,0,0,0
166.61,3.978268041237113,0,3,137.0,15.0,0,237,1,1,1,203,22,1,0.0,11.0,0,1,1,0,8,8,0,0,0,0,1,0
90.95,5.0,2974,7,506.0,10.0,0,1921,1,1,3,1154,85,28,2.0,13.0,0,1,0,0,4,3,1,0,1,0,0,0
255.85,3.3,291,4,489.0,11.0,1,2663,1,1,1,2240,195,52,4.0,17.0,0,1,0,0,3,0,0,0,0,0,0,1
55.45,2.7,0,2,189.0,24.0,1,5,1,0,1,1313,144,13,1.0,0.0,1,0,1,1,3,8,1,0,0,1,0,0
166.17,4.2,467,2,829.0,11.0,0,1509,1,1,1,1684,77,133,2.0,9.0,0,0,0,1,3,3,1,0,0,0,0,0
266.05,3.0,0,5,360.0,10.0,1,1200,0,1,4,1273,55,31,1.0,8.0,0,0,0,1,8,2,0,0,1,0,0,0
227.36,4.2,1815,1,304.0,7.0,0,940,1,1,1,3865,206,183,1.0,0.0,0,0,0,0,4,4,0,0,0,0,0,0
192.41,4.9,577,8,584.0,1.0,0,3993,1,1,2,2219,156,87,2.0,13.0,0,0,0,0,0,5,0,0,0,0,0,0
133.58,4.2,2615,8,660.0,7.0,1,2334,0,1,2,3144,260,106,3.0,12.0,0,0,0,1,2,9,1,0,0,0,0,0
154.51,4.1,1175,3,246.0,7.0,1,1272,1,1,1,786,89,27,0.0,10.0,0,0,0,1,5,5,0,1,0,0,0,0
55.93,3.7,3125,2,642.0,9.0,0,2463,0,1,4,131,4,8,1.0,8.0,0,1,0,0,1,4,0,0,1,0,0,0
178.76,5.0,1118,2,148.0,1.0,0,988,1,1,1,3259,455,50,1.0,11.0,0,0,0,0,3,7,0,0,1,0,0,0
216.61,5.0,0,5,488.0,14.0,0,3308,1,0,1,2356,39,52,2.0,21.0,0,0,0,0,6,0,0,0,0,0,0,0
373.83,3.6,2785,4,275.0,26.0,0,4000,1,1,6,3085,175,100,1.0,11.988333333333333,1,0,0,0,5,8,0,1,0,0,0,0
93.68,3.4,635,5,591.0,20.0,2,1002,0,1,2,3120,282,179,2.0,1.0,1,0,0,0,9,4,0,0,0,0,1,0
59.9,3.0,0,4,189.0,23.0,0,1968,0,1,1,1010,40,16,0.0,7.0,0,1,0,1,0,8,0,0,1,0,0,0
191.64,2.6,2773,3,826.0,23.0,1,1687,1,1,2,1341,161,37,3.0,11.0,0,0,0,1,4,5,0,0,0,0,1,0
251.55,4.1,3759,4,490.0,10.0,1,3376,1,0,4,2070,182,95,2.0,0.0,0,0,0,0,3,2,0,0,0,0,0,0
202.85,4.4,5548,3,363.0,10.0,0,2940,1,1,3,82,5,2,4.0,23.0,1,0,0,0,7,2,0,0,0,0,0,1
28.22,4.1,1495,7,466.0,6.0,0,2538,0,1,1,4847,663,139,0.0,18.0,0,0,1,0,5,4,0,0,1,0,0,0
211.16,4.2,3399,2,436.0,11.0,0,1943,1,0,3,2758,285,109,1.0,11.0,1,1,1,1,4,6,0,0,0,0,1,0
158.13,3.9,1313,3,449.0,1.0,1,1729,1,0,3,2480,302,115,0.0,11.0,0,1,0,0,6,0,1,1,0,0,0,0
227.06,5.0,2029,5,198.0,8.0,0,1371,1,1,4,3714,219,154,1.0,26.0,0,0,0,0,7,2,0,0,1,0,0,0
81.74,3.978268041237113,296,4,585.0,15.230456852791878,0,4000,1,1,2,4500,643,198,0.0,12.0,0,0,1,0,5,7,0,0,0,0,0,1
177.09,3.4,1216,4,353.0,22.0,3,5,1,1,3,1210,56,84,1.0,19.0,1,0,0,1,3,3,0,0,0,0,1,0
5.0,3.9,5282,2,501.0,15.0,2,725,1,1,3,3377,239,230,0.0,7.0,0,0,1,0,7,7,0,0,0,1,0,0
5.0,3.2,0,3,474.0,23.0,1,2275,1,1,1,3909,126,195,0.0,7.0,1,1,0,1,4,0,1,0,0,1,0,0
181.38,3.9,840,1,353.0,14.0,2,1825,1,0,2,1842,54,35,0.0,12.0,0,1,0,0,2,9,0,0,0,0,1,0
5.0,2.6,0,4,20.0,20.0,3,636,0,0,1,561,74,24,2.0,0.0,0,0,0,1,1,7,1,0,1,0,0,0
110.79,3.6,0,4,384.0,4.0,1,949,1,0,1,2898,300,76,0.0,2.0,0,1,1,1,8,1,1,0,0,0,0,0
5.0,3.0,2709,4,387.0,14.0,3,730,1,0,1,1754,245,86,1.0,2.0,1,1,0,0,6,0,0,0,0,0,0,0
152.82,4.6,3068,4,299.0,16.0,0,2599,1,1,2,4107,285,325,2.0,15.0,0,0,0,1,7,4,1,0,0,0,1,0
190.0,4.0,1058,4,241.0,21.0,0,696,1,0,1,3424,151,100,1.0,7.0,1,0,0,0,7,9,0,0,1,0,0,0
5.0,3.2,567,1,20.0,37.0,1,3048,1,1,2,3579,256,78,2.0,1.0,0,0,0,1,7,2,1,0,0,0,0,0
127.17,3.8,0,4,303.0,1.0,1,2456,1,1,4,593,72,42,2.0,11.988333333333333,1,0,0,0,2,2,1,0,0,0,1,0
160.08,4.7,0,1,444.0,7.0,1,670,1,1,2,756,34,49,1.0,3.0,1,0,0,1,0,1,0,0,0,0,0,0
279.62,4.4,507,6,470.0,16.0,0,1922,1,1,2,2161,224,150,5.0,25.0,0,1,0,0,7,9,0,0,0,0,0,0
138.98,3.7,2571,4,229.0,29.0,1,1855,1,0,1,539,25,6,3.0,0.0,0,0,0,1,7,4,0,0,0,1,0,0
81.86,3.7,1716,3,94.0,12.0,2,635,1,0,2,2013,200,143,4.0,11.0,0,0,0,1,5,5,0,0,0,0,0,1
5.0,4.2,0,6,424.0,24.0,0,1472,1,1,1,1942,94,152,0.0,7.0,1,0,0,1,0,6,1,0,0,1,0,0
250.25,4.2,3482,4,743.0,30.0,0,2161,1,0,2,3363,254,140,2.0,12.0,0,0,0,0,6,6,0,0,0,0,0,1
12.31,3.0,0,1,480.0,20.0,2,5,0,0,1,1941,149,76,0.0,0.0,0,0,0,1,2,1,1,1,0,0,0,0
190.56,4.7,2172,2,367.0,5.0,0,2437,1,1,4,3666,50,120,2.0,20.0,0,1,0,1,1,7,1,0,0,0,0,1
128.19,4.5,290,3,306.0,11.0,0,1092,1,1,2,1023,30,24,3.0,7.0,1,0,0,1,1,1,0,0,1,0,0,0
179.07,5.0,3458,1,390.0,1.0,1,1235,1,0,2,2587,210,121,1.0,13.0,1,1,0,0,0,5,0,0,0,1,0,0
9.81,2.3,0,1,20.0,32.0,3,5,0,0,1,886,116,27,0.0,0.0,1,1,0,1,3,2,1,0,1,0,0,0
116.6,3.4,2063,4,56.0,3.0,2,5,0,0,2,3370,316,199,2.0,2.0,1,0,0,1,0,3,1,0,0,0,0,0
104.7,4.4,1802,1,251.0,15.230456852791878,0,2605,0,1,5,384,54,25,2.0,19.0,1,0,0,0,4,9,1,0,1,0,0,0
36.34,3.4,0,2,342.0,24.0,0,330,0,1,2,2660,174,189,0.0,7.0,0,0,0,0,3,4,0,0,0,1,0,0
110.53,4.4,443,3,331.0,26.0,0,1332,0,0,1,3775,401,19,4.0,6.0,1,1,0,0,3,6,1,0,0,0,0,0
145.45,3.4,2331,4,274.0,1.0,0,3549,1,1,3,1535,51,99,1.0,16.0,0,0,1,0,0,9,0,0,0,1,0,0
251.31,4.0,4434,4,642.0,13.0,0,1933,1,1,2,237,8,13,0.0,7.0,1,0,0,0,3,4,0,0,1,0,0,0
185.92,3.8,1357,5,342.0,14.0,2,2240,1,0,2,633,86,13,0.0,0.0,0,0,0,0,5,1,0,0,1,0,0,0
15.2,4.5,0,4,396.0,29.0,0,1268,1,0,1,938,80,39,2.0,5.0,1,0,0,0,0,3,0,0,0,1,0,0
162.07,3.7,1059,7,579.0,1.0,0,1873,0,1,5,4059,371,315,3.0,14.0,0,0,0,0,0,7,0,0,0,0,0,0
230.22,4.0,4373,4,770.0,22.0,0,1716,1,1,3,3981,355,127,0.0,20.0,0,0,0,0,5,6,0,0,0,0,1,0
60.39,1.9,1047,3,596.0,24.0,2,552,0,0,1,1199,73,76,0.0,13.0,0,0,0,1,7,8,0,0,0,0,0,0
134.45,4.0,1289,1,294.0,14.0,3,1114,1,1,2,3961,252,231,0.0,0.0,0,0,0,1,8,8,0,0,1,0,0,0
229.3,4.3,2964,5,396.0,1.0,1,2601,0,1,5,3773,260,153,2.0,17.0,1,0,0,1,3,4,1,0,0,0,0,0
98.93,4.6,3322,4,381.0,10.0,0,3037,0,1,4,1822,63,63,2.0,22.0,0,0,1,0,4,9,0,0,0,0,0,0
102.16,4.9,4824,2,727.0,1.0,0,1094,1,1,4,2920,304,43,4.0,26.0,0,0,1,0,8,5,0,0,0,0,1,0
9.61,3.8,185,3,335.0,33.0,1,5,1,0,2,2571,341,150,2.0,5.0,0,0,0,0,7,7,0,1,0,0,0,0
133.88,3.8,4286,6,176.0,12.0,0,2435,0,0,3,3040,286,98,4.0,10.0,0,0,0,1,4,6,1,0,0,0,0,0
143.91,4.5,1973,7,447.0,20.0,0,1646,1,1,2,4202,477,66,1.0,18.0,0,0,0,1,0,6,0,1,0,0,0,0
80.2,3.8,1199,4,203.0,10.0,1,755,1,1,2,2792,187,77,1.0,26.0,0,0,0,1,6,6,0,0,1,0,0,0
193.73,4.1,2779,2,470.0,10.0,2,2221,0,1,2,3244,325,243,2.0,20.0,0,1,0,0,7,6,0,0,0,1,0,0
183.48,3.7,3009,1,211.0,6.0,2,5,0,1,3,3846,476,62,1.0,1.0,0,1,0,0,0,9,0,1,0,0,0,0
225.0,5.0,7122,5,883.0,10.0,0,2553,1,1,2,4421,219,315,5.0,19.0,0,0,0,0,8,3,0,0,0,0,0,0
134.76,3.8,2164,4,297.0,13.0,0,148,0,1,5,2954,300,174,0.0,13.0,0,0,0,0,2,3,0,0,1,0,0,0
100.28,4.2,2153,6,143.0,10.0,1,3147,0,1,4,3353,229,168,3.0,15.0,0,0,1,1,9,9,1,0,0,1,0,0
65.73,3.6,2038,4,83.0,37.0,1,1215,0,1,3,995,59,60,0.0,0.0,0,0,0,0,8,7,0,0,1,0,0,0
81.82,3.9,4258,5,318.0,25.0,1,1566,1,1,1,481,70,6,3.0,11.988333333333333,0,0,0,0,1,3,0,0,0,1,0,0
203.61,4.4,2815,6,167.0,10.0,0,2460,1,0,1,4575,500,117,0.0,7.0,0,0,0,1,8,1,0,0,0,0,0,0
256.34,3.9,3460,5,528.0,14.0,1,2107,1,1,2,996,15,48,3.0,5.0,0,0,0,0,3,9,0,0,0,0,0,1
195.96,4.9,3361,6,579.0,12.0,1,2318,1,1,3,1293,158,100,4.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0
117.5,4.0,694,3,636.0,21.0,2,2291,1,1,5,545,80,27,1.0,9.0,0,1,0,1,3,5,0,0,0,0,1,0
179.67,3.5,905,2,517.0,8.0,1,2734,0,1,3,175,18,1,0.0,17.0,1,0,0,1,6,5,1,0,0,0,0,0
154.46,3.6,0,6,449.0,12.0,1,1039,1,0,1,172,20,10,2.0,11.0,1,0,1,1,1,4,0,0,0,0,1,0
15.93,3.978268041237113,0,3,328.0,31.0,1,24,1,1,1,2848,284,143,0.0,8.0,0,1,0,1,2,3,1,0,1,0,0,0
230.06,3.9,2888,3,491.0,6.0,0,2206,1,0,3,1584,207,23,2.0,20.0,0,0,1,0,8,8,0,0,1,0,0,0
251.64,4.3,1545,6,609.0,7.0,0,1368,0,1,2,4126,332,206,3.0,17.0,1,1,0,0,5,9,0,0,0,0,1,0
5.0,2.5,1654,2,20.0,28.0,1,906,1,1,2,2004,203,109,0.0,0.0,1,0,0,1,5,2,1,0,0,0,0,0
74.23,3.1,1524,5,442.0,18.0,2,3536,1,0,2,2542,327,175,2.0,18.0,0,0,0,1,0,3,1,0,1,0,0,0
259.0,5.0,4001,5,669.0,19.0,1,1646,1,1,1,3222,229,208,1.0,14.0,0,0,0,1,4,0,0,0,1,0,0,0
5.0,4.1,2270,3,568.0,28.0,0,602,1,1,2,1838,158,107,3.0,23.0,0,0,0,1,8,6,0,0,1,0,0,0
263.1,4.1,2573,1,86.0,18.0,1,953,1,1,1,672,59,13,0.0,2.0,0,0,0,1,8,5,1,0,0,0,0,0
26.27,3.9,2082,6,311.0,14.0,3,3098,1,1,2,2051,67,163,2.0,26.0,0,1,0,0,2,6,0,0,0,0,0,0
176.26,4.2,2222,4,640.0,22.0,0,2564,1,0,1,534,44,38,4.0,20.0,0,0,0,1,4,1,1,0,0,1,0,0
272.87,4.9,4664,3,780.0,2.0,0,2935,0,1,4,3838,104,170,0.0,26.0,0,0,0,1,7,0,1,0,0,0,0,0
216.49,3.6,359,4,451.0,20.0,0,1147,1,1,2,1666,75,76,3.0,8.0,0,0,0,0,6,8,0,1,0,0,0,0
174.38,3.4,4688,3,237.0,12.0,1,5,0,1,4,3388,438,209,0.0,27.0,0,1,0,1,2,6,1,0,0,0,0,0
164.3,3.7,2094,4,361.0,17.0,0,354,1,0,2,1383,71,20,1.0,18.0,1,0,0,1,6,9,0,0,0,0,0,1
273.6,5.0,2519,5,716.0,7.0,0,1667,1,1,1,339,50,6,5.0,21.0,0,0,0,0,1,7,0,0,0,1,0,0
