product_id,seller_id,category,brand,price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,listing_date,seller_country,shipping_origin,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit
pid_03096,seller_4033,Automotive,ExclusiveItems,116.69,3.8,0,3,538.0,1.0,1,1451,True,True,3,2024-02-13,GB,KR,4067,120,170,2.0,19.0,False,True,False,False
pid_03901,seller_4011,Fashion,MediPharm,104.92,2.8,0,5,20.0,25.0,0,1221,False,False,1,2025-07-12,IN,US,3841,479,113,1.0,12.0,False,False,False,False
pid_04694,seller_1625,Luxury Goods,C@rTech,174.75,4.1,0,3,280.0,20.0,0,5,False,True,4,2025-10-26,CA,DE,4578,317,86,1.0,23.0,False,True,False,True
pid_03180,seller_3451,Electronics,PureSkin,111.07,3.6,2605,4,148.0,35.0,0,999,False,False,3,2024-03-29,GB,CA,3591,309,82,4.0,4.0,True,False,False,False
pid_04759,seller_2507,Automotive,AutoParts Pro,143.99,4.4,2694,6,31.0,1.0,0,2913,False,True,2,2024-07-20,AU,GB,2425,358,178,5.0,33.0,False,False,False,False
pid_01783,seller_4453,Cosmetics,C@rTech,72.16,3.3,2758,2,288.0,16.0,1,5,True,False,1,2024-04-03,FR,KR,4041,210,81,0.0,0.0,False,False,True,True
pid_01899,seller_5145,Pharmaceuticals,TechCorp,5.0,2.2,0,2,242.0,24.0,2,5,True,False,3,2024-04-11,JP,US,4163,98,166,0.0,4.0,True,False,True,True
pid_00717,seller_2487,Automotive,CarTech,149.57,2.2,0,1,246.0,16.0,2,532,True,False,1,2024-04-29,DE,IN,1729,254,26,1.0,5.0,False,True,False,True
pid_02083,seller_1019,Automotive,LuxuryBrand,118.85,3.7,54,6,424.0,7.0,1,1204,False,True,2,2024-02-06,AU,CN,2915,209,116,2.0,9.0,False,False,False,False
pid_01535,seller_1832,Electronics,BioMed Solutions,167.72,4.2,0,4,129.0,22.0,1,5,False,True,6,2024-07-04,CN,CN,2780,344,128,2.0,7.0,True,False,False,False
pid_02773,seller_4231,Luxury Goods,ElectroMax,227.56,4.1,665,1,222.0,5.0,1,1295,False,False,4,2024-08-28,JP,US,4200,545,213,3.0,4.0,True,False,False,True
pid_02611,seller_6099,Electronics,MediPharm,57.63,4.5,2158,4,695.0,2.0,0,1464,False,True,1,2024-03-23,IN,FR,597,38,46,3.0,14.0,False,False,False,True
pid_04001,seller_6797,Pharmaceuticals,PremiumCraft,70.86,3.8,3451,5,141.0,12.0,2,2393,False,True,3,2024-01-22,FR,FR,517,72,36,0.0,0.0,True,False,False,False
pid_03957,seller_8503,Fashion,TrendS3tter,272.65,3.8,834,2,409.0,13.0,0,1089,True,False,3,2024-09-28,IN,DE,3982,347,280,3.0,7.0,False,False,False,True
pid_01850,seller_6622,Fashion,WellnessLab,91.32,4.3,2874,1,232.0,3.0,0,1303,True,False,2,2025-08-24,CN,FR,2683,313,81,1.0,20.0,False,True,False,False
pid_04457,seller_3405,Electronics,PremiumCraft,273.72,4.0,2734,1,324.0,6.0,0,1243,False,True,2,2025-11-02,CA,FR,1448,205,103,1.0,5.0,True,True,False,True
pid_02226,seller_3316,Fashion,ClassicWear,39.64,3.8,4657,4,563.0,13.0,1,2028,True,False,4,2025-01-03,AU,DE,1600,86,113,3.0,22.0,False,False,False,False
pid_01217,seller_5603,Cosmetics,TechCorp,23.2,4.0,623,6,119.0,26.0,0,2541,True,False,1,2025-08-29,FR,FR,4894,360,338,2.0,5.0,True,True,False,True
pid_03809,seller_5064,Electronics,PureSkin,248.25,3.9,926,9,617.0,11.0,0,1500,False,True,6,2024-04-22,CN,US,3057,294,79,5.0,15.0,False,False,False,False
pid_03626,seller_5619,Electronics,FashionForward,128.21,4.3,0,3,213.0,21.0,0,5,True,True,1,2025-01-30,GB,US,651,96,27,3.0,4.0,True,False,True,True
pid_02330,seller_2103,Fashion,MediPharm,125.85,4.0,3169,2,606.0,23.0,0,478,True,True,3,2024-11-07,DE,AU,4807,463,80,2.0,9.0,True,True,False,True
pid_01123,seller_2805,Pharmaceuticals,WellnessLab,223.83,3.9,2455,3,1001.0,1.0,1,464,True,False,4,2024-09-08,FR,AU,3738,97,188,2.0,16.0,True,False,False,False
pid_01573,seller_6100,Automotive,ClassicWear,128.43,3.3,2310,6,557.0,21.0,0,1231,True,True,2,2025-05-20,CA,KR,2850,250,132,0.0,1.0,False,False,True,True
pid_02139,seller_6502,Automotive,PremiumCr@ft,136.6,3.7,264,3,247.0,16.0,1,1042,True,True,3,2024-02-08,FR,CN,3928,105,241,1.0,0.0,False,False,False,True
pid_02722,seller_1447,Pharmaceuticals,BioMed Solutions,292.6,4.9,3692,9,585.0,1.0,0,4000,False,True,5,2025-09-17,KR,GB,2100,89,14,3.0,17.0,True,False,False,False
pid_04684,seller_8938,Pharmaceuticals,TrendSetter,316.79,4.9,4183,8,720.0,1.0,0,1005,True,True,5,2024-02-02,US,FR,4989,569,388,1.0,25.0,False,False,False,False
pid_02459,seller_5417,Fashion,MotorMax,144.26,3.6,104,2,20.0,19.0,3,478,True,True,3,2025-07-25,CA,US,2562,347,137,0.0,0.0,True,False,False,True
pid_02445,seller_5648,Fashion,HealthCare Plus,224.14,,1637,6,530.0,1.0,0,1375,True,True,6,2024-09-03,JP,IN,959,135,56,0.0,24.0,False,False,False,False
pid_04020,seller_5645,Fashion,EliteD3sign,49.83,2.3,2270,2,272.0,28.0,3,1982,True,True,1,2025-10-20,DE,KR,4019,71,228,2.0,,False,True,False,True
pid_03709,seller_8178,Automotive,MediPharm,106.03,4.0,0,1,202.0,27.0,1,2063,True,True,1,2024-04-22,CA,DE,2925,411,101,5.0,7.0,True,False,False,True
pid_01356,seller_4500,Automotive,BeautyLux,247.97,3.9,2305,5,453.0,31.0,0,1495,True,True,2,2024-04-18,IN,US,3333,481,177,0.0,12.0,False,False,False,False
pid_00325,seller_3235,Pharmaceuticals,BeautyLux,305.14,4.6,5127,5,436.0,1.0,0,3213,True,False,5,2024-11-09,KR,JP,2851,94,147,4.0,30.0,True,False,False,False
pid_04111,seller_5062,Luxury Goods,BeautyLux,74.47,4.7,4353,4,302.0,26.0,0,3307,True,True,5,2024-06-17,AU,FR,1928,161,13,2.0,18.0,True,False,False,True
pid_03447,seller_1834,Cosmetics,ElectroMax,304.81,4.4,4254,6,846.0,4.0,0,2462,True,True,4,2024-01-03,IN,US,647,54,8,3.0,22.0,False,False,False,False
pid_04589,seller_9753,Pharmaceuticals,StyleHouse,82.13,2.7,0,3,366.0,27.0,2,1088,True,True,2,2025-09-25,IN,IN,3193,194,252,2.0,0.0,True,False,False,True
pid_02209,seller_8981,Automotive,BeautyLux,179.95,5.0,3113,6,109.0,19.0,2,2929,True,True,2,2025-01-30,DE,KR,256,18,9,2.0,20.0,False,False,False,True
pid_04241,seller_8290,Fashion,EliteDesign,245.79,4.2,345,5,209.0,13.0,0,1644,True,True,2,2024-09-21,JP,FR,3182,422,201,4.0,16.0,False,False,False,False
pid_04462,seller_5311,Automotive,Electr0Max,264.48,4.3,2764,5,640.0,10.0,0,946,True,True,3,2024-06-09,CA,AU,3720,353,272,3.0,,True,False,False,True
pid_04301,seller_3293,Automotive,ExclusiveItems,169.03,4.6,5093,8,489.0,8.0,2,1850,False,True,1,2024-11-06,DE,IN,3333,355,237,2.0,23.0,True,False,False,False
pid_00285,seller_9589,Electronics,HealthCare Plus,232.34,3.2,1265,5,756.0,14.0,0,1604,False,False,2,2024-06-10,GB,JP,3852,512,279,2.0,6.0,False,False,False,True
pid_00771,seller_7658,Pharmaceuticals,StyleHouse,39.65,4.3,2675,2,717.0,1.0,1,2038,True,True,2,2024-02-24,AU,AU,4331,138,171,2.0,25.0,True,True,False,False
pid_03691,seller_1831,Luxury Goods,CircuitM@ster,92.83,3.1,709,8,20.0,20.0,3,5,True,True,1,2025-12-15,US,FR,3450,103,210,0.0,2.0,False,True,False,True
pid_01988,seller_6819,Luxury Goods,TrendSetter,202.96,5.0,4143,6,468.0,7.0,1,2376,True,True,3,2025-07-09,US,CN,2388,345,50,1.0,21.0,False,False,False,False
pid_01426,seller_1435,Electronics,CarT3ch,197.71,3.9,3125,4,535.0,26.0,1,4000,True,True,1,2025-01-03,DE,GB,4996,687,84,1.0,17.0,True,False,False,True
pid_03549,seller_1526,Luxury Goods,Vehic1eCare,102.52,3.7,0,1,160.0,1.0,2,2149,False,False,1,2024-02-16,CA,CA,1078,39,36,2.0,5.0,True,False,False,True
pid_01987,seller_1770,Luxury Goods,N@turalGlow,193.09,5.0,2082,7,690.0,1.0,0,3112,True,True,1,2025-10-24,GB,JP,2189,32,134,5.0,9.0,True,True,True,True
pid_03128,seller_9206,Automotive,PureSkin,310.1,3.6,0,3,410.0,15.0,0,4000,True,True,5,2024-06-28,KR,CN,2425,74,45,0.0,10.0,False,False,False,False
pid_00759,seller_9765,Pharmaceuticals,StyleH0use,5.0,3.0,0,1,492.0,32.0,1,5,False,True,1,2025-11-06,CN,FR,4699,140,163,1.0,8.0,False,True,False,True
pid_00219,seller_1600,Pharmaceuticals,BioMed Solutions,137.54,4.4,1511,3,281.0,1.0,1,2633,False,True,3,2024-12-05,DE,AU,2754,83,145,5.0,7.0,True,False,False,False
pid_00881,seller_3188,Cosmetics,GlamourCo,346.73,5.0,3735,4,531.0,1.0,0,2732,True,True,6,2024-04-30,CA,IN,4234,460,275,3.0,26.0,True,False,False,False
pid_03612,seller_6068,Fashion,MotorMax,159.25,4.2,3151,4,424.0,13.0,0,1894,True,True,4,2025-03-17,CN,CN,4218,325,39,4.0,3.0,False,False,False,False
pid_04858,seller_9936,Automotive,ElectroMax,55.26,4.2,1644,1,381.0,12.0,0,453,True,False,2,2024-06-16,FR,IN,2381,36,148,2.0,,True,False,False,False
pid_00299,seller_4249,Electronics,MediPh@rm,229.98,4.2,3220,6,408.0,5.0,0,1390,True,True,4,2025-04-29,AU,AU,1888,79,114,3.0,25.0,False,False,False,True
pid_01444,seller_5286,Automotive,PremiumCr@ft,5.0,3.2,1839,4,185.0,38.0,3,1535,True,False,1,2024-01-24,GB,DE,2557,65,119,0.0,0.0,False,False,False,True
pid_00349,seller_1088,Cosmetics,MediPharm,74.3,2.3,858,1,650.0,15.0,0,1320,True,True,4,2025-08-19,US,GB,4365,605,341,3.0,20.0,True,False,False,False
pid_00643,seller_5981,Fashion,VehicleCare,261.53,5.0,2507,4,363.0,10.0,0,4000,True,True,3,2025-08-16,KR,AU,3927,443,260,2.0,23.0,True,False,False,False
pid_01564,seller_4323,Pharmaceuticals,PremiumCraft,119.75,3.2,0,6,216.0,26.0,1,1558,True,True,1,2024-07-09,JP,CA,4935,266,162,2.0,12.0,True,False,False,True
pid_02024,seller_8431,Fashion,EliteDesign,213.54,4.0,0,6,249.0,1.0,0,1379,False,False,3,2025-02-17,CA,GB,1964,284,20,3.0,3.0,True,False,False,True
pid_01023,seller_4201,Automotive,PremiumCraft,278.39,5.0,4787,8,717.0,1.0,0,2276,False,True,5,2024-04-08,AU,CN,1214,122,46,3.0,32.0,False,False,False,False
pid_00874,seller_1019,Electronics,BioMed Solutions,132.52,4.6,4825,6,377.0,1.0,1,2596,True,True,3,2025-06-14,US,DE,365,29,7,3.0,13.0,False,False,True,False
pid_04245,seller_9294,Automotive,LuxuryBrand,117.39,3.9,1916,1,338.0,14.0,1,851,True,True,2,2025-10-25,KR,JP,3321,454,20,0.0,8.0,False,False,False,True
pid_02721,seller_5817,Pharmaceuticals,CircuitMaster,20.48,2.5,6005,3,238.0,5.0,2,5,False,False,2,2024-12-16,CN,US,3077,198,107,1.0,19.0,False,False,False,False
pid_03997,seller_9219,Fashion,StyleHouse,206.43,4.2,5094,8,747.0,1.0,1,620,False,True,2,2025-02-12,KR,KR,4440,394,72,5.0,36.0,True,False,False,False
pid_00566,seller_4829,Fashion,DigitalPro,5.0,3.3,4120,1,69.0,45.0,2,5,False,False,3,2024-12-22,AU,CA,309,31,2,0.0,14.0,False,False,True,True
pid_02479,seller_2075,Pharmaceuticals,MotorMax,133.41,4.7,3586,6,599.0,5.0,0,2228,False,True,4,2024-03-28,CN,GB,4276,200,282,2.0,11.0,False,False,False,True
pid_02093,seller_1679,Luxury Goods,DigitalPro,246.35,5.0,2730,4,668.0,14.0,0,662,True,True,3,2024-12-21,GB,AU,4318,239,202,1.0,21.0,False,False,False,False
pid_03489,seller_2090,Luxury Goods,LuxuryBr@nd,45.54,,0,1,20.0,48.0,2,1560,True,False,1,2024-10-16,KR,CA,2885,62,208,0.0,0.0,False,False,False,True
pid_03373,seller_7222,Cosmetics,NaturalGlow,66.42,4.8,4148,8,488.0,1.0,0,1053,True,True,4,2025-05-22,FR,JP,4413,65,116,2.0,9.0,False,False,True,False
pid_03664,seller_6782,Luxury Goods,EliteDesign,255.06,4.7,1059,3,472.0,16.0,2,2466,True,True,5,2025-06-22,DE,DE,1312,134,15,0.0,14.0,False,False,False,False
pid_04778,seller_9689,Fashion,AutoParts Pro,42.89,2.7,0,1,337.0,13.0,3,294,False,False,4,2025-06-25,JP,CA,4968,744,103,0.0,1.0,False,True,False,True
pid_04456,seller_1680,Cosmetics,Natur@lGlow,82.61,3.2,0,3,167.0,32.0,2,3601,True,True,1,2025-12-01,US,DE,2083,177,127,4.0,6.0,True,False,False,True
pid_02146,seller_4120,Luxury Goods,FashionForward,71.1,3.1,0,6,465.0,15.0,1,1580,False,True,2,2024-10-19,US,GB,2557,64,179,0.0,16.0,False,True,True,False
pid_01620,seller_1170,Luxury Goods,MotorMax,21.09,3.3,2051,6,229.0,7.0,1,5,False,True,1,2025-12-23,AU,US,4798,221,318,1.0,14.0,False,True,False,False
pid_04117,seller_8437,Fashion,EliteDesign,7.27,3.7,0,5,240.0,27.0,2,3545,True,False,2,2025-08-19,US,IN,1053,38,58,1.0,9.0,False,False,False,False
pid_02369,seller_1931,Pharmaceuticals,WellnessLab,78.05,3.5,0,2,36.0,17.0,1,681,False,False,2,2024-09-05,CN,CN,3785,519,130,2.0,21.0,False,False,False,False
pid_00998,seller_1555,Automotive,AutoParts Pro,149.12,3.8,1806,2,612.0,1.0,0,2237,True,True,1,2025-04-09,GB,KR,990,104,45,2.0,0.0,False,True,False,False
pid_03064,seller_9962,Cosmetics,Cl@ssicWear,241.72,4.5,586,1,489.0,19.0,0,2516,True,True,2,2024-01-14,GB,GB,2909,235,47,4.0,15.0,True,False,True,True
pid_02498,seller_4621,Automotive,CarTech,171.93,3.8,4697,4,523.0,15.0,0,2092,True,True,2,2024-12-31,IN,GB,622,92,15,1.0,18.0,False,True,False,False
pid_03708,seller_5736,Fashion,MediPharm,119.74,4.7,719,1,562.0,12.0,0,3484,True,True,2,2024-11-14,FR,DE,4811,216,152,3.0,7.0,False,False,False,False
pid_00440,seller_9085,Electronics,DigitalPro,146.18,4.3,4016,4,228.0,32.0,2,2984,False,True,5,2024-01-20,FR,US,4306,43,96,,8.0,False,False,False,False
pid_03752,seller_3265,Fashion,NaturalGlow,171.7,3.8,1216,5,,1.0,0,1519,False,True,3,2024-04-02,IN,CA,4439,158,240,2.0,19.0,True,True,False,False
pid_00098,seller_3105,Electronics,LuxuryBrand,235.36,5.0,1648,4,391.0,1.0,0,2560,True,True,5,2024-11-06,US,KR,1836,150,81,2.0,7.0,False,False,False,False
pid_00745,seller_3018,Automotive,El3ctroMax,136.19,4.2,427,3,308.0,7.0,0,2374,True,False,1,2025-01-02,IN,KR,90,11,3,1.0,0.0,False,True,True,True
pid_00428,seller_2861,Fashion,M0torMax,198.82,4.1,3285,7,391.0,1.0,0,1648,True,True,1,2024-04-14,IN,CA,1808,86,37,1.0,22.0,False,False,False,True
pid_01548,seller_5495,Electronics,E1ectroMax,5.0,2.6,0,2,20.0,30.0,1,1460,True,False,1,2025-04-22,KR,JP,2160,226,112,1.0,0.0,False,False,True,True
pid_00348,seller_6858,Fashion,BioMed Solutions,42.8,3.1,1256,4,565.0,21.0,2,2845,False,False,1,2025-05-11,DE,KR,2043,202,151,2.0,0.0,False,True,True,True
pid_01963,seller_2991,Fashion,VehicleCare,74.52,2.4,713,1,311.0,22.0,1,1109,False,True,1,2025-01-25,FR,IN,516,35,19,0.0,16.0,False,True,False,False
pid_00636,seller_8905,Luxury Goods,Elit3Design,127.04,3.6,2969,1,341.0,9.0,2,1381,False,True,1,2025-05-15,FR,JP,3136,196,173,0.0,5.0,False,False,False,True
pid_02236,seller_1097,Automotive,PureSkin,108.63,3.9,1663,1,315.0,42.0,0,5,True,True,2,2025-07-10,US,KR,2617,116,201,0.0,12.0,False,True,False,False
pid_01810,seller_1513,Cosmetics,CarTech,264.63,4.1,3175,5,732.0,16.0,0,3298,False,True,1,2025-11-27,US,DE,302,22,14,2.0,20.0,False,False,False,False
pid_01579,seller_8722,Luxury Goods,MediPharm,10.97,2.8,0,1,20.0,41.0,2,420,False,False,3,2025-10-03,FR,CN,4493,311,250,0.0,3.0,True,False,True,True
pid_02166,seller_6723,Cosmetics,StyleHouse,50.83,3.3,0,1,194.0,29.0,1,1788,True,False,4,2024-08-23,JP,CN,1119,125,65,2.0,,False,False,False,True
pid_01420,seller_5133,Fashion,StyleHouse,291.74,3.7,1362,5,525.0,17.0,2,1833,True,True,2,2025-08-30,GB,CA,2870,411,170,1.0,0.0,True,False,False,False
pid_03516,seller_1712,Electronics,B3autyLux,72.7,3.6,5399,3,109.0,34.0,2,3252,True,True,1,2024-04-09,FR,GB,690,64,43,1.0,11.0,False,False,False,False
pid_01687,seller_7204,Luxury Goods,Exclus1veItems,145.23,3.8,564,7,675.0,1.0,0,3736,False,False,6,2025-03-08,US,JP,3771,267,290,3.0,8.0,False,False,False,False
pid_04099,seller_4026,Electronics,PureSkin,93.12,3.9,445,2,178.0,28.0,0,1478,True,True,3,2025-04-04,CN,IN,2704,29,174,1.0,10.0,False,False,True,False
pid_03513,seller_7025,Pharmaceuticals,PremiumCraft,161.37,4.4,4348,4,761.0,1.0,0,3095,True,True,3,2024-04-21,DE,AU,2975,397,24,1.0,28.0,False,True,True,False
pid_03973,seller_2605,Cosmetics,StyleHouse,216.95,3.4,3567,5,522.0,13.0,1,2000,True,True,5,2025-02-22,IN,KR,143,8,4,0.0,19.0,False,True,False,False
pid_03247,seller_9226,Fashion,PureSkin,82.85,4.6,804,6,129.0,17.0,0,928,True,True,3,2025-12-09,GB,IN,3212,175,48,4.0,7.0,False,False,False,False
pid_04084,seller_9662,Electronics,B3autyLux,163.68,4.3,953,6,77.0,18.0,0,1914,False,True,2,2025-04-11,CA,US,2049,161,117,3.0,17.0,True,False,True,True
pid_04568,seller_6192,Electronics,BioMed S0lutions,217.01,3.8,2062,6,681.0,20.0,0,3063,True,False,3,2024-01-31,JP,DE,3613,410,222,1.0,9.0,False,False,True,True
pid_04544,seller_6571,Fashion,GlamourCo,89.61,4.0,919,1,526.0,44.0,0,631,False,True,1,2025-02-13,DE,GB,220,23,8,1.0,11.0,False,False,True,True
pid_03840,seller_9595,Luxury Goods,LuxuryBrand,339.29,3.8,0,1,378.0,1.0,1,2334,False,True,4,2024-06-22,FR,CA,431,27,22,1.0,6.0,False,False,False,False
pid_04970,seller_5054,Luxury Goods,CarTech,101.52,3.5,1384,5,203.0,9.0,2,2411,True,False,2,2025-11-05,DE,JP,3394,172,54,0.0,17.0,True,False,False,True
pid_01125,seller_2116,Luxury Goods,AutoParts Pro,53.43,3.8,2154,4,624.0,38.0,3,29,True,True,4,2024-02-25,AU,FR,2745,334,14,0.0,13.0,True,False,False,True
pid_03534,seller_9059,Fashion,BioMed Solutions,207.86,4.3,1091,4,552.0,25.0,0,1491,False,True,2,2024-03-29,US,FR,4425,390,209,3.0,21.0,True,False,False,False
pid_01386,seller_9721,Pharmaceuticals,C1assicWear,13.07,3.8,0,4,225.0,8.0,0,531,True,True,2,2025-10-11,JP,KR,129,1,1,2.0,14.0,False,False,False,True
pid_01577,seller_8471,Cosmetics,D1gitalPro,300.64,4.6,4212,6,672.0,7.0,0,4000,True,True,5,2024-09-13,DE,KR,3735,382,250,4.0,24.0,False,False,False,False
pid_01122,seller_6434,Automotive,StyleHouse,255.37,4.9,5840,6,882.0,7.0,1,1643,True,True,2,2025-01-11,US,IN,4673,195,68,3.0,,False,False,False,False
pid_03915,seller_9916,Fashion,Pur3Skin,96.93,4.0,146,4,177.0,14.0,2,102,True,True,3,2024-03-25,AU,CA,1879,278,62,0.0,9.0,True,False,False,True
pid_03031,seller_9853,Fashion,CarTech,201.86,5.0,3686,6,166.0,6.0,0,2164,False,True,2,2025-06-12,JP,JP,3500,245,277,0.0,14.0,False,False,True,False
pid_00623,seller_1845,Luxury Goods,AutoParts Pro,194.95,2.9,2073,5,556.0,14.0,1,1987,True,False,4,2024-07-08,GB,FR,1717,110,134,1.0,,True,False,True,False
pid_04760,seller_6234,Luxury Goods,Dig1talPro,32.41,4.8,2271,3,392.0,5.0,1,1282,True,False,3,2025-05-11,IN,US,588,82,10,2.0,23.0,False,False,False,True
pid_00206,seller_8700,Electronics,DigitalPro,61.25,3.1,595,3,,19.0,0,5,True,True,2,2025-10-19,DE,AU,1146,97,47,1.0,12.0,False,False,False,False
pid_04137,seller_3282,Fashion,PureSkin,280.86,3.6,3336,4,716.0,14.0,0,2140,True,True,2,2024-08-18,KR,US,3530,350,44,2.0,15.0,False,False,False,False
pid_04036,seller_3666,Automotive,CarTech,128.72,4.4,1092,1,,1.0,2,2682,True,True,4,2025-12-05,US,CA,2043,306,118,4.0,26.0,False,False,False,False
pid_04668,seller_1695,Cosmetics,FashionForward,66.97,3.1,1535,5,409.0,13.0,0,5,True,False,2,2025-12-11,CN,GB,2597,320,170,0.0,19.0,False,False,False,False
pid_02539,seller_7328,Pharmaceuticals,ClassicWear,59.81,3.5,1108,1,402.0,29.0,0,653,False,True,2,2025-02-27,CN,AU,2129,229,132,2.0,13.0,False,False,True,False
pid_03601,seller_4500,Cosmetics,ClassicWear,48.45,2.8,987,5,85.0,34.0,4,5,True,False,3,2025-04-05,JP,GB,4935,418,330,1.0,0.0,True,False,False,True
pid_04534,seller_6916,Luxury Goods,HealthCare Plus,88.89,3.7,0,1,521.0,16.0,3,1086,True,True,1,2024-11-10,CA,KR,4249,603,255,1.0,11.0,False,False,False,True
pid_03714,seller_7271,Automotive,TechCorp,169.44,4.7,3240,5,702.0,3.0,0,2381,True,True,2,2025-11-20,JP,CA,570,13,24,2.0,14.0,False,False,False,False
pid_00517,seller_4065,Pharmaceuticals,DigitalPro,165.54,3.5,206,1,770.0,9.0,0,1655,True,True,3,2025-11-03,FR,KR,2267,64,46,1.0,16.0,True,True,False,True
pid_01060,seller_1746,Automotive,DigitalPro,104.39,4.3,0,3,394.0,10.0,1,5,True,False,1,2025-07-12,CN,KR,3993,137,210,4.0,10.0,False,False,False,True
pid_03739,seller_5023,Cosmetics,PremiumCraft,121.09,4.5,2688,7,924.0,3.0,1,2388,False,True,3,2024-10-31,AU,DE,4807,282,361,3.0,12.0,False,False,False,False
pid_03294,seller_4497,Automotive,CircuitM@ster,5.0,3.2,0,3,149.0,34.0,0,950,False,False,2,2025-07-19,IN,CA,770,31,12,1.0,6.0,True,False,False,True
pid_03214,seller_4656,Fashion,M3diPharm,5.0,2.7,0,1,141.0,28.0,0,388,True,True,1,2024-05-27,FR,FR,1309,84,25,0.0,0.0,True,True,True,True
pid_02064,seller_1604,Electronics,EliteDesign,182.56,3.6,1192,5,623.0,35.0,0,1280,True,False,3,2025-09-19,AU,KR,203,2,10,4.0,5.0,True,False,False,False
pid_03093,seller_3796,Pharmaceuticals,EliteDesign,143.04,4.3,1587,1,321.0,16.0,0,768,True,False,3,2025-03-23,DE,GB,3316,219,126,2.0,16.0,True,False,False,False
pid_04400,seller_7381,Electronics,WellnessLab,184.71,4.8,0,1,456.0,23.0,1,5,False,False,1,2024-06-27,US,JP,2999,40,125,0.0,15.0,False,True,False,False
pid_04130,seller_7027,Fashion,VehicleCare,176.77,4.4,2001,4,280.0,,0,2899,True,True,4,2025-10-01,KR,AU,736,20,44,0.0,11.0,False,True,False,True
pid_03684,seller_3572,Cosmetics,CarTech,221.77,4.4,1382,5,137.0,4.0,1,1376,True,False,3,2024-09-05,US,AU,3124,81,24,1.0,0.0,False,False,False,False
pid_00808,seller_1676,Luxury Goods,FashionForward,201.78,4.9,4662,6,316.0,2.0,1,3838,True,True,6,2025-12-21,AU,JP,4472,402,43,3.0,22.0,False,False,False,False
pid_03966,seller_3299,Fashion,GlamourCo,131.08,2.9,865,1,26.0,24.0,0,5,False,False,2,2025-07-21,DE,CA,1314,100,102,0.0,6.0,False,True,False,True
pid_04685,seller_2430,Fashion,EliteD3sign,77.85,3.7,116,3,20.0,35.0,1,518,False,False,3,2025-12-11,IN,AU,4002,153,54,0.0,6.0,False,False,True,True
pid_00544,seller_8616,Cosmetics,CarTech,119.79,2.6,0,5,521.0,6.0,1,599,False,True,2,2024-09-21,AU,JP,1637,120,103,1.0,4.0,True,False,False,False
pid_02593,seller_4917,Luxury Goods,HealthCare Plus,270.38,5.0,4759,6,519.0,2.0,0,2420,True,False,4,2025-08-22,GB,GB,3631,368,262,5.0,19.0,True,True,False,False
pid_00057,seller_2176,Electronics,VehicleCare,89.31,3.1,0,1,20.0,4.0,0,413,False,False,1,2025-02-16,US,CN,4394,401,330,0.0,7.0,False,True,True,True
pid_00644,seller_8587,Electronics,TrendSetter,170.09,3.8,1309,2,232.0,18.0,1,2501,True,False,3,2024-07-19,CA,CN,2216,197,152,0.0,12.0,False,False,False,True
pid_00885,seller_9008,Electronics,VehicleCare,325.48,4.3,354,6,469.0,9.0,0,3329,True,True,3,2024-04-21,CA,FR,1980,140,23,1.0,17.0,False,False,False,False
pid_01330,seller_1268,Luxury Goods,PureSkin,280.76,4.6,2304,6,499.0,13.0,1,2765,True,False,3,2025-12-22,GB,KR,1143,100,13,0.0,23.0,False,False,True,False
pid_02582,seller_6625,Luxury Goods,CarTech,53.6,4.4,320,1,376.0,4.0,0,1189,False,False,2,2024-10-24,US,DE,1510,99,103,4.0,19.0,False,False,False,False
pid_02837,seller_4286,Electronics,MediPharm,114.55,3.5,2771,4,300.0,30.0,0,2344,False,True,4,2024-03-09,JP,KR,86,11,2,0.0,26.0,False,False,False,False
pid_02969,seller_3016,Luxury Goods,CircuitMaster,176.13,4.6,1509,3,309.0,12.0,2,300,False,False,3,2025-03-02,DE,US,460,47,8,0.0,0.0,False,False,True,True
pid_00758,seller_8807,Automotive,DigitalPro,271.02,4.6,1309,2,430.0,19.0,0,1338,True,True,5,2024-12-02,KR,AU,4984,323,78,3.0,17.0,True,False,False,False
pid_02942,seller_7372,Fashion,BeautyLux,147.63,4.1,1699,2,248.0,17.0,0,214,True,False,4,2025-05-15,JP,GB,1768,232,132,4.0,5.0,True,False,True,False
pid_01550,seller_1064,Automotive,ElectroMax,101.13,3.7,0,3,20.0,28.0,0,5,False,False,1,2024-05-03,FR,CN,2124,204,83,2.0,19.0,False,True,False,True
pid_01913,seller_1233,Fashion,CircuitMaster,127.73,4.4,0,1,227.0,12.0,2,1371,True,False,1,2025-06-04,DE,FR,753,105,36,2.0,8.0,False,False,False,False
pid_01410,seller_9603,Electronics,ClassicWear,61.92,4.0,1260,3,586.0,31.0,0,1938,False,True,4,2025-12-07,KR,FR,2258,318,123,3.0,11.0,False,False,False,False
